bbnumber,customercategory,clientsegment,segmenttype,economicactivity,customerstatus,partition_date,td_hc_ob_amt_avg_12m,td_local_ccy_active_tag,hc_active_tag,depo_trb_avg_3m,time_deposit_us_dollar_others,savings_account_usd_us_dollar_others,total_cr_txn_amt_avg_3m,otc_offus_check_depo_txn_amt_avg_9m,gross_monthly_income,td_foreign_ccy_active_tag,casa_active_tag,savings_account_php_philippine_peso_others,otc_onus_check_depo_txn_amt_sum_3m,otc_onus_check_depo_txn_amt_sum_9m,digibanker_cr_txn_amt_sum_3m,otc_fund_transfer_txn_amt_sum_6m,mob_depo_max,inclearing_check_dr_txn_amt_sum_9m,total_cr_txn_amt_avg_pct_chg_6m,digibanker_cr_txn_cnt_sum_12m,total_dr_txn_amt_avg_pct_chg_12m,total_dr_txn_amt_avg_pct_chg_9m,mtd_adb_casa_amt_pct_chg_3m,total_cr_txn_amt_max_pct_chg_12m,total_cr_txn_amt_max_pct_chg_6m,trb_amt_avg_pct_chg_12m,mtd_adb_casa_amt_pct_chg_6m,trb_amt_max_pct_chg_6m,trb_amt_max_pct_chg_3m,otc_offus_check_depo_txn_cnt_max_pct_chg_6m,mtd_adb_casa_amt_pct_chg_9m,mtd_adb_casa_max_pct_chg_3m,total_dr_txn_amt_avg_pct_chg_6m,otc_offus_check_depo_txn_cnt_max_pct_chg_12m,trb_amt_avg_pct_chg_9m,mtd_adb_casa_avg_pct_chg_12m,trb_amt_max_pct_chg_12m,total_cr_txn_cnt_max_pct_chg_9m,checking_account_philippine_peso_business_plus_account,mtd_adb_casa_avg_pct_chg_6m,total_cr_txn_cnt_min_pct_chg_3m,trb_amt_avg_pct_chg_6m,mtd_adb_casa_max_pct_chg_6m,time_deposit_chinese_yuan_others,total_cr_txn_amt_min_pct_chg_6m,mtd_adb_casa_amt_pct_chg_12m,total_dr_txn_cnt_avg_pct_chg_12m,mtd_adb_casa_avg_pct_chg_9m,inclearing_check_dr_txn_amt_max_pct_chg_9m,atm_cash_withdrawal_txn_cnt_avg_12m,credit_card_active_tag,otc_check_encash_txn_cnt_sum_3m,non_casa_td_active_tag,total_cr_txn_amt_max_pct_chg_3m,mtd_adb_pct_chg_casa_1m,trb_amt_min_pct_chg_3m,checking_account_philippine_peso_others,inclearing_check_dr_txn_cnt_max_pct_chg_6m,total_cr_txn_cnt_avg_pct_chg_6m,total_dr_txn_amt_max_pct_chg_3m,all_access_active_tag,mtd_adb_casa_min_pct_chg_3m,total_dr_txn_cnt_avg_pct_chg_9m,inclearing_check_dr_txn_amt_max_pct_chg_3m,total_cr_txn_amt_min_pct_chg_3m,otc_check_encash_txn_cnt_max_pct_chg_12m,total_dr_txn_amt_avg_pct_chg_3m,total_dr_txn_amt_max_pct_chg_6m,total_cr_txn_amt_avg_pct_chg_3m,total_dr_txn_amt_min_pct_chg_6m,otc_cash_depo_cr_txn_cnt_sum_3m,total_cr_txn_cnt_max_pct_chg_3m,otc_cash_depo_cr_txn_cnt_max_pct_chg_3m,internet_pos_txn_cnt_avg_12m,total_dr_txn_cnt_avg_pct_chg_6m,total_dr_txn_cnt_max_pct_chg_3m,inclearing_check_dr_txn_amt_min_pct_chg_3m,otc_cash_depo_cr_txn_cnt_max_pct_chg_6m,savings_account_usd_chinese_yuan_others,inclearing_check_dr_txn_cnt_max_pct_chg_3m,otc_check_encash_txn_amt_sum_12m,otc_cash_depo_cr_txn_cnt_max_pct_chg_9m,total_dr_txn_amt_pct_chg_12m,otc_cash_depo_cr_txn_amt_max_pct_chg_3m,total_dr_txn_amt_pct_chg_9m,savings_account_usd_pound_sterling_others,otc_bills_pmt_txn_amt_sum_12m,total_dr_txn_amt_pct_chg_6m,total_dr_txn_cnt_pct_chg_12m,total_cr_txn_amt_pct_chg_9m,savings_account_usd_korean_won_others,otc_cash_depo_cr_txn_amt_sum_9m,total_dr_txn_amt_pct_chg_3m,savings_account_usd_european_ccy_unit_others,total_cr_txn_amt_pct_chg_6m,otc_bills_pmt_txn_amt_sum_3m,total_dr_txn_cnt_pct_chg_9m,total_cr_txn_amt_pct_chg_12m,otc_cash_depo_cr_txn_amt_max_pct_chg_12m,ob_amt_al,otc_bills_pmt_txn_amt_sum_6m,joint_acct_active_tag,total_dr_txn_cnt_pct_chg_3m,total_cr_txn_cnt_avg_pct_chg_3m,trb_amt_min_pct_chg_6m,savings_account_usd_swiss_franc_others,total_dr_txn_cnt_avg_pct_chg_3m,total_dr_txn_cnt_pct_chg_6m,savings_account_usd_yen_others,al_truck_active_tag,savings_account_usd_australian_dollar_others,epcs_cr_txn_amt_sum_9m,sbol_fund_transfer_txn_cnt_avg_9m,sbol_bills_pmt_txn_amt_avg_12m,bel_active_tag,total_dr_txn_cnt_max_pct_chg_12m,mtd_adb_casa_min_pct_chg_6m,total_cr_txn_cnt_pct_chg_9m,otc_cash_withdrawal_txn_cnt_avg_12m,total_cr_txn_amt_pct_chg_3m,savings_account_usd_canadian_dollar_others,otc_cash_depo_cr_txn_cnt_min_pct_chg_3m,total_dr_txn_cnt_min_pct_chg_3m,sbol_bills_pmt_txn_amt_avg_3m,atm_cash_depo_txn_amt_avg_12m,ada_loan_active_tag,savings_account_usd_hong_kong_dollar_others,gold_count_primary_cc,banca_active_tag,cashback_count_primary_cc,total_cr_txn_cnt_pct_chg_12m,classic_count_primary_cc,atm_ibft_dr_txn_cnt_sum_12m,bml_active_tag,total_ob_amt_cc,atm_cash_depo_txn_amt_avg_3m,otc_cash_withdrawal_txn_cnt_avg_3m,total_cr_txn_cnt_pct_chg_6m,savings_account_usd_singapore_dollar_others,dollar_savings_chinese_yuan_others,atm_ibft_dr_txn_cnt_sum_3m,titanium_count_primary_cc,ess_active_tag,al_fleet_active_tag,cts_active_tag,total_cr_txn_cnt_pct_chg_3m,platinum_count_primary_cc,world_count_primary_cc,hl_active_tag,savings_account_usd_new_zealand_dollar_others,semp_tag,savings_account_usd_baht_others,savings_account_jpy_yen_others,special_bsa_philippine_peso_others,savings_account_eur_european_ccy_unit_others,cel_active_tag,salad_active_tag,click_count_primary_cc,ob_amt_cel,ob_amt_salad,gift_cash_cards_philippine_peso_others,time_deposit_european_ccy_unit_others,time_deposit_yen_others,Target
6896,NON-FINANCIAL CORPORATION,B,UNSPECIFIED,Wholesale and Retail trade; Repair of Motor Vehicles and Motorcycles,Active,12/27/2024,0,0,0,6382479.1,0,0,2.67E+07,0,1307692.31,0,1,0,0,759325.5,8.02E+07,0,32,-2.56E+08,0.06,316,0.13,0.19,-0.25,0.25,0.25,-0.08,-0.55,-0.12,-0.18,0,-0.84,-0.13,0.07,0,-0.14,-0.12,0.09,0.2,2,-0.15,-0.2,-0.2,-0.08,0,-0.03,-0.8,0.13,-0.2,1.89,0,0,6,0,0.25,-0.14,-0.27,0,0.33,-0.04,0.21,0,-0.14,0.07,0.24,0.02,1,0.04,0.5,0.14,-0.26,0,-0.04,0,0,-0.04,-0.09,-0.12,0,0,0.14,-4470000,0,0.19,0,0.45,0,0,0.18,0.6,-0.06,0,0,0.06,0,0.3,0,-0.11,-0.14,-1,0,0,0,-0.27,-0.12,-0.27,0,-0.15,-0.27,0,0,0,0,0,0,0,1.2,-0.21,-0.18,0,0.28,0,0,-0.2,0,0,0,0,0,0,0,-0.23,0,0,0,0,0,0,-0.23,0,0,0,0,0,0,0,-0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6651,NON-FINANCIAL CORPORATION,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,12/27/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3109,SOLE PROPRIETORSHIP,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,12/27/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624,SOLE PROPRIETORSHIP,B,Retail/BBG Commercial,Wholesale and Retail trade; Repair of Motor Vehicles and Motorcycles,Active,12/27/2024,0,0,0,22375.48,0,0,100570.13,20504.42,0,0,0,0,25000,25000,0,0,2,0,0,0,0,0,6.21,1.08,1.08,0,0,1.23,1.23,-1,0,2.45,0,-1,0,0,1.23,1,0,0,0.5,0,2.45,0,0.02,0,0,0,0,0,0,0,0,1.08,2.45,0.75,0,0,0,0.52,1,1.09,0,0,0.02,0,0.13,0.52,0.55,-0.26,4,1,0,0,0,1,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,164440,0.13,0,0,0,0,0,1.02,0,0,0,2,0.75,0.75,0,0.75,0,0,0,0,0,0,0,0,1,1.09,0,2,1.13,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,NON-FINANCIAL CORPORATION,B,UNSPECIFIED,Wholesale and Retail trade; Repair of Motor Vehicles and Motorcycles,Active,12/27/2024,0,0,0,24665.38,0,0,666666.67,885714.29,0,0,1,0,0,0,0,-6196280,5,0,0,0,0,0,-0.94,-1,-1,0,0,-0.12,-0.12,-1,0,0,0,-1,0,0,-0.12,-1,2,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-0.94,-0.16,0,0,0,-1,0,-0.94,0,0,-1,0,0,-1,0,-1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,-1,0,-0.16,0,0,-1,0,0,0,0,0,0,0,-1,-0.94,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,NON-FINANCIAL CORPORATION,B,UNSPECIFIED,Wholesale and Retail trade; Repair of Motor Vehicles and Motorcycles,UNSPECIFIED,12/27/2024,0,0,0,273956.32,0,0,130245.28,1624.89,7692307.69,0,1,0,0,0,0,-154378.21,89,0,0,0,0,0,0.94,14.67,0.79,0.09,0.25,0.05,0.05,0,0.24,0.72,0,0,0.03,0.19,0.38,0.5,2,0.1,0,-0.04,0.72,0,-0.14,2.42,0,0.06,0,0,0,0,0,0.79,0.13,-0.06,0,0,0,-1,0,0.13,0,0,-0.14,0,-1,0.4,0.32,-1,7,0.5,0.5,0,0,2,0,0.5,0,0,0,0.5,-1,0.85,0,0,0,0,-1,0,0,420699.8,-1,0,0,0,0,4.56,0.85,0,0,0,-1,0.25,-0.13,0,0.5,0,0,0,0,0,0.11,0,0,8,-0.32,0,0,0.54,0,-0.33,-1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7053,SOLE PROPRIETORSHIP,B,UNSPECIFIED,Manufacturing,UNSPECIFIED,12/27/2024,0,0,0,503996.51,0,0,115244.58,38888.89,38461.54,0,1,0,0,0,0,0,82,-1300000,0,0,48.08,66.31,-0.22,1.54,0.91,0.05,-0.43,0.11,-0.05,0,-0.28,0.09,0.39,-1,0.04,0.04,0.13,1,0,-0.09,-0.5,0,0.1,0,-1,0.19,0.26,-0.02,2,0,0,0,0,0.91,-0.28,-0.08,1,1,0,1.04,1,-0.28,0.36,-1,-0.67,-1,0.12,1.97,0.12,-0.8,0,1,0,0,0.18,0.5,-1,0,0,-1,-600000,0,0.87,0,391.22,0,0,-0.58,2,-0.55,0,0,-0.6,0,-0.95,0,2,-0.62,0,0,0,0,-0.25,0.25,-0.08,0,0,0,0,0,0,0,0,0,1,2,-0.33,-0.25,0.08,-0.37,0,0,-0.5,0,0,1,0,0,0,0,-0.4,0,0,0,0,0,0.33,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7909,SOLE PROPRIETORSHIP,B,UNSPECIFIED,Wholesale and Retail trade; Repair of Motor Vehicles and Motorcycles,Active,12/27/2024,0,0,0,28390.09,0,0,0,0,769230.77,0,1,0,0,0,0,0,21,0,0,0,0,0,0,-1,0,-0.14,0,0,0,0,0,0,0,0,-0.15,-0.11,0,0,1,0,0,-0.06,0,0,0,-0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6773,SOLE PROPRIETORSHIP,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,12/27/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7480,NON-FINANCIAL CORPORATION,B,UNSPECIFIED,Education,UNSPECIFIED,12/27/2024,0,0,0,267339.53,0,0,33293.59,69166.67,76923.08,0,1,0,0,0,0,0,61,-3037856.51,0.01,0,0.31,-0.08,-0.63,1.69,1.34,-0.04,-0.74,-0.01,-0.1,-1,-0.88,-0.19,0.06,0,-0.08,-0.08,0.05,0.64,2,-0.19,-0.64,-0.11,0.28,0,-0.92,-0.79,0.12,-0.18,2.94,0,0,13,0,-0.49,-0.19,-0.22,0,6,-0.16,0.72,0,-0.54,0.01,2.94,-0.56,1.13,-0.14,1.19,-0.53,-1,6,0.38,1,0,0.21,-0.38,-1,1,0,0,-652092.51,1,-1,-0.87,-1,0,0,-1,-1,-0.98,0,1482703.13,-1,0,-0.93,0,-1,-0.99,4.06,0,0,0,-1,-0.13,-0.22,0,-0.69,-1,0,0,0,0,0,0,0,3.17,-0.54,-0.86,0,-0.78,0,-1,-1,0,0,0,0,0,0,0,-0.9,0,0,0,0,0,0,-0.78,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9493,NON-FINANCIAL CORPORATION,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,12/27/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8758,NON-FINANCIAL CORPORATION,B,UNSPECIFIED,Administrative and Support Service Activities,Active,12/27/2024,0,0,0,96921.6,0,1,0,0,115384.62,0,1,0,0,0,0,0,19,0,0,0,0,0,0,-1,-1,0.03,0.28,0.05,0.04,0,0.28,0,0,0,0.02,0.03,0.05,-1,1,0.05,0,0.03,0.14,0,-1,0.3,0,0.03,0,0,0,0,0,0,0,0.04,0,0,0,0,0,-0.01,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,NON-FINANCIAL CORPORATION,B,UNSPECIFIED,Wholesale and Retail trade; Repair of Motor Vehicles and Motorcycles,Active,12/27/2024,0,0,0,10798.92,0,0,30466.67,0,384615.38,0,0,0,0,0,0,0,3,-116000,0,0,0,0,-0.97,2.58,2.58,0,0,0.45,-0.24,0,0,0,0,0,0,0,0.45,2,1,0,-1,0,0.89,0,-1,0,0,0,-1,0,0,0,0,-1,-0.97,-0.32,0,-1,0,-1,0,-0.97,0,-1,-1,0,0,-1,0,-1,1,-1,-1,0,0,-1,-1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,35500,-1,0,0,0,0,0,-0.61,0,0,0,-1,0,-0.32,0,0,0,0,0,0,0,0,0,0,-1,-0.97,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,NON-FINANCIAL CORPORATION,C,UNSPECIFIED,Construction,Active,12/27/2024,0,0,0,108030.84,0,0,391597.03,446803.83,119230.77,0,1,0,0,40000,0,0,17,-818330.75,0.95,0,1.14,0.84,0.28,6.61,6.61,0.06,-0.31,0.08,0.08,3,1.38,0.28,0.47,3,0.11,0.38,0.37,2,1,0.08,-0.25,0.03,1.07,0,-0.85,0.97,0.36,0.37,7.96,0,0,2,0,-0.12,0,-0.07,0,1,-0.04,0.42,0,0,0.11,2.7,-0.3,0,0.04,3.65,-0.21,-0.82,0,0,0,0,0.08,0.8,0.38,0,0,1,-1227500,0,4.25,0,1.14,0,0,-0.67,3.5,0.64,0,0,-0.07,0,-0.7,0,0,2.39,-1,0,0,0,0.5,-0.13,-0.07,0,0.32,-0.18,0,0,0,0,0,0,0,2.5,-0.59,0.5,0.58,-0.38,0,0,-0.17,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.33,-0.57,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,NON-FINANCIAL CORPORATION,B,UNSPECIFIED,Administrative and Support Service Activities,Active,12/27/2024,0,0,0,26803.59,0,0,16333.33,0,76923.08,0,1,0,0,0,0,0,2,0,0,0,0,0,29.38,-0.04,-0.04,0,0,8.74,8.74,0,0,17.48,0,0,0,0,8.74,0,1,0,-1,0,17.48,0,-1,0,0,0,0,0,0,0,0,-0.04,17.48,0.71,0,0,0,0,0,0.64,0,0,-1,0,0,0,-0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.71,0,0,0,0,0,0,0,0.33,0,0,0,0.64,0,0,-1,0,0,0,0,8333.33,0,0,0,0,0,0,0,0,0,0,8333.33,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776,FINANCIAL CORPORATION (NON-BANK),B,UNSPECIFIED,Financial and Insurance Activities,Active,12/27/2024,0,0,0,263487.35,0,0,232192.98,0,384615.38,0,1,0,0,0,0,-5540,27,0,3.76,0,0,0,1.41,19,19,0.05,0.72,0.36,0.36,0,3.51,2.04,0,0,0.08,0.4,0.36,1,1,0.35,-0.33,0.12,2.04,0,-0.93,1.9,0,0.37,0,0,0,5,0,1.28,2.04,0.13,0,0,0.1,1.3,0,-0.21,0,0,-0.91,1,0.62,3.03,0.18,-1,5,0.5,0.5,0,0,0.5,0,1,0,0,-1423110,1,0.22,1.28,0,0,0,5.14,-0.25,-0.59,0,1295890,1.16,0,-0.59,0,0,-0.59,19,0,0,0,0,0.08,-0.05,0,0.08,2,0,0,0,0,0,0,0,1,-0.51,1,0.17,-0.79,0,-1,-0.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0.67,-0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,NON-FINANCIAL CORPORATION,B,UNSPECIFIED,Wholesale and Retail trade; Repair of Motor Vehicles and Motorcycles,UNSPECIFIED,12/27/2024,0,0,0,1.09E+07,0,0,2250486.45,4578492.59,5384615.38,0,1,0,0,0,0,0,54,-1.65E+07,1.65,0,0.77,0.94,-0.43,6.83,6.83,0.22,10.93,1.36,0.31,3,1.85,-0.04,1.47,3,0.32,1.04,1.36,0.36,1,1.58,-0.06,0.49,4.97,0,-0.88,10.37,0.06,1.19,6.56,0,0,58,0,1.17,-0.04,0.09,0,0.38,0.18,0.2,0,-0.41,0.04,0.36,-0.32,0.86,-0.08,8.16,0.43,-0.43,20,0.29,3.5,0,0.06,-0.09,-0.61,3.5,0,0.17,-1.61E+07,3.5,0.28,0.92,-0.24,0,0,2.21,0.52,-0.13,0,1932675.77,-0.24,0,2.33,0,0.1,0.64,194.7,0,0,0,-0.3,0.12,0.09,0,-0.16,0.19,0,0,0,0,0,0,0,0.48,-0.41,0.47,0,0.48,0,-0.78,-0.24,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6012,PARTNERSHIP,B,Retail/BBG Commercial,Transportation and Storage,Active,12/27/2024,0,0,0,19680.8,0,0,30833.33,10000,1153846.15,0,0,0,0,0,0,0,4,-36603.72,0,0,0,0,-0.77,3.5,3.5,0,0,2.88,-0.13,-1,0,-0.3,0,-1,0,0,2.88,1,0,0,0,0,5.75,0,-1,0,0,0,0,0,0,4,0,0,-0.67,-0.15,0,0,0,2.02,0,-0.67,0,0,0,0,0,5.2,0,-1,0,0,0,0,0,1,0,0,0,0,-59000,0,0,0,0,0,0,0,0,0,0,60000,0,0,0,0,0,0,1,0,0,0,0,0,-0.15,0,0,0,0,0,0,0,0,0,0,1,-0.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5050,NON-FINANCIAL CORPORATION,B,UNSPECIFIED,Financial and Insurance Activities,UNSPECIFIED,12/27/2024,0,0,0,666135.59,0,0,501186.19,512107.12,8841384.41,0,1,0,0,0,0,0,52,-1.11E+07,305.24,0,1.8,2.62,-0.62,1526.34,1526.34,-0.06,-0.86,-0.06,-0.18,0.5,-0.94,-0.11,0.41,3,-0.13,-0.17,0.15,5,1,-0.26,-0.33,-0.16,0.2,0,-1,-0.94,-0.01,-0.24,41.22,0,0,0,0,0.77,-0.57,-0.2,0,0.25,0.89,-0.64,0,-0.57,0.02,-1,-0.83,-1,-0.75,3.55,-0.03,-0.85,3,0.25,-1,0,-0.09,-0.08,-1,4,0,-1,-189867.64,4,-0.98,-1,-0.34,0,0,-0.82,-0.36,-0.78,0,1486279.7,-0.95,0,-0.66,0,-0.1,-0.62,159.9,0,0,0,-0.25,-0.04,-0.24,0,-0.13,-0.4,0,0,0,0,0,0,0,0.6,-0.65,0.67,0,-0.69,0,-1,-0.18,0,0,0,0,0,0,0,-0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,SOLE PROPRIETORSHIP,B,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,12/27/2024,0,0,0,27472.61,0,0,1.37,0,38461.54,0,1,1,0,0,0,0,99,0,0,0,0,0,0,0.23,-1,0.06,0,0.13,0,0,-0.47,0,0,0,0.05,0.28,0.41,-1,0,0,0,0,0,0,-1,1.19,0,-0.07,0,0.42,0,0,0,0,0,-0.05,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,0,32000,0,0,0,0,0,0,0.23,0,0,0,0,0,-0.12,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9019,NON-FINANCIAL CORPORATION,B,Retail/BBG Commercial,Construction,Active,12/27/2024,0,0,0,28984.99,0,0,16666.67,0,769230.77,0,1,0,0,0,0,0,35,0,0,0,0,0,2.53,23,0,-0.18,1.74,0.32,0.32,0,-0.29,3.32,0.31,0,-0.2,0.13,0.32,0,1,0.58,0,-0.18,3.32,0,0,-0.68,0,0.24,0,0,0,0,0,0,-0.18,-0.3,0,0,0,0,0,-0.18,0,0,0,0,-0.37,2.88,0,-0.74,0,0,0,0,0.27,0,0,0,0,0,0,0,-1,0,-0.99,0,0,-0.57,0,0,0,0,-0.74,0,0,0,-0.67,9,0,0,0,0,-0.67,0,-0.38,0,-0.33,0,0,0,0,0,0,0,0,2,-0.18,0,0,0,0,0,-0.67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,SOLE PROPRIETORSHIP,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,12/27/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
